"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Sul"	"decay_Sul"	"LnPrior"	"LnData"	"LnPosterior"
4997590	0.0245145	0.0162779	0.0144275	1.00307	130346	106984	9.83771	8.32868	0.147543	-12.98944	-12894.15	-12907.14
4997591	0.0245145	0.0163887	0.0144822	1.00307	130535	106984	9.83771	7.82696	0.147543	-10.77899	-12899.05	-12909.83
4997592	0.0245145	0.0163887	0.0144479	1.00308	130535	107012	9.83771	7.82696	0.147543	-10.61543	-12898.88	-12909.5
4997593	0.0245145	0.0163887	0.0144479	1.00308	130535	107054	9.81798	9.8112	0.147543	-14.61232	-12897.11	-12911.72
4997594	0.0245145	0.0163887	0.0144479	1.00308	130535	107163	9.9335	9.8112	0.147543	-15.52152	-12892.62	-12908.14
4997595	0.0241002	0.0161153	0.0144479	1.00308	130535	107033	9.9335	9.8112	0.147865	-14.7232	-12894.93	-12909.65
4997596	0.0241066	0.016188	0.0144479	1.00308	130481	107114	9.9569	9.8112	0.147865	-14.1305	-12889.71	-12903.84
4997597	0.0235355	0.016188	0.0145861	1.00311	130417	106920	9.88112	9.12329	0.147865	-14.33907	-12891.54	-12905.88
4997598	0.0235355	0.016188	0.0145861	1.00311	130417	106920	9.88112	9.12329	0.147865	-13.34322	-12891.54	-12904.89
4997599	0.02425	0.0162788	0.0145861	1.00311	130417	107048	9.88112	9.12329	0.147865	-13.78528	-12891.24	-12905.03
4997600	0.02425	0.0162633	0.0145861	1.00311	130450	107057	9.88112	9.12329	0.147865	-13.53161	-12890.15	-12903.68
4997601	0.02425	0.0161529	0.0145861	1.00311	130407	107041	9.89598	9.12329	0.147865	-14.03481	-12889.26	-12903.3
4997602	0.02425	0.0160793	0.0145861	1.00328	130407	106976	9.8298	9.0173	0.147865	-15.64686	-12890.97	-12906.61
4997603	0.0241047	0.0161428	0.0145861	1.00331	130407	106976	9.96846	9.54704	0.147865	-16.0875	-12889.48	-12905.57
4997604	0.0241047	0.0160737	0.0145665	1.00335	130423	107062	9.96846	9.54704	0.147865	-15.22664	-12887.82	-12903.05
4997605	0.0241047	0.0160737	0.0145665	1.00335	130487	107062	9.96846	9.54057	0.147865	-14.71374	-12889.45	-12904.16
4997606	0.0241047	0.016093	0.0144896	1.00334	130396	107048	9.96846	9.54057	0.147865	-15.39038	-12890.15	-12905.54
4997607	0.0241047	0.016093	0.0144896	1.00334	130330	107048	9.96846	9.54057	0.147865	-16.12462	-12888.29	-12904.41
4997608	0.0241047	0.016093	0.0144896	1.00334	130330	107106	9.95404	7.69316	0.147865	-14.68933	-12891.29	-12905.98
4997609	0.0254029	0.016093	0.0143811	1.00334	130330	107010	9.95404	7.46101	0.147865	-14.04005	-12890.58	-12904.62
4997610	0.0254029	0.016093	0.0143811	1.00334	130330	107012	9.95404	7.46101	0.147865	-14.70084	-12890.03	-12904.73
4997611	0.0254029	0.016093	0.0143811	1.00334	130283	107042	9.9334	7.46101	0.147963	-14.98272	-12889.35	-12904.33
4997612	0.0254029	0.016093	0.0143004	1.00334	130283	107174	9.9334	7.46101	0.147963	-15.44024	-12889.95	-12905.39
4997613	0.0257391	0.016093	0.0143004	1.00334	130283	107174	9.9334	9.4856	0.147963	-17.17937	-12888.7	-12905.88
4997614	0.024636	0.0160058	0.0144821	1.00325	130403	107174	9.9334	9.4856	0.147963	-15.24517	-12888.14	-12903.39
4997615	0.024636	0.0160058	0.014377	1.00319	130240	107171	9.96786	8.15984	0.147963	-16.35432	-12888.87	-12905.22
4997616	0.0213764	0.0160146	0.014377	1.00319	130240	107181	9.96786	8.15984	0.147963	-16.48699	-12891.8	-12908.28
4997617	0.0249186	0.0160146	0.014377	1.00323	130240	107097	9.96786	8.15984	0.148668	-15.45404	-12890.35	-12905.8
4997618	0.0249186	0.0160146	0.014377	1.0034	130240	106944	9.95362	8.15984	0.148668	-16.14609	-12890.31	-12906.45
4997619	0.0249186	0.0160146	0.014377	1.0034	130480	106944	9.95362	8.15984	0.148668	-13.37432	-12894.29	-12907.66
4997620	0.0249186	0.0160146	0.014377	1.0034	130480	106944	9.95362	8.08052	0.148668	-13.3273	-12892.65	-12905.98
4997621	0.0227662	0.0160146	0.014377	1.0034	130480	107103	9.99307	8.08052	0.147639	-12.23219	-12890.8	-12903.03
4997622	0.0248303	0.015998	0.014377	1.0035	130480	107089	9.95384	8.1294	0.147639	-12.49015	-12889.56	-12902.05
4997623	0.0248303	0.0160797	0.0142712	1.0035	130480	107185	9.89956	8.1294	0.147639	-13.71061	-12893.04	-12906.75
4997624	0.0226919	0.0160797	0.0142712	1.0035	130480	107185	9.94948	8.1294	0.147639	-13.72982	-12896.74	-12910.47
4997625	0.0235402	0.0160856	0.0142712	1.0035	130480	107204	9.94948	8.1294	0.147639	-14.0575	-12895.42	-12909.48
4997626	0.0235402	0.0160199	0.0142712	1.0035	130480	107129	9.80102	8.1294	0.147639	-12.94121	-12895.81	-12908.75
4997627	0.0235402	0.0159102	0.0142712	1.0035	130480	107129	9.80102	8.1294	0.147639	-12.94112	-12895.92	-12908.86
4997628	0.0235402	0.0159645	0.0142712	1.0035	130480	107208	9.93106	8.1294	0.147639	-14.12152	-12892.81	-12906.93
4997629	0.0235402	0.0159645	0.0142712	1.00343	130480	107176	9.91023	8.1294	0.147639	-12.97326	-12889.93	-12902.9
4997630	0.0235402	0.0159645	0.0142712	1.00346	130480	107176	9.91023	8.1294	0.14855	-13.15834	-12887.76	-12900.92
4997631	0.0236719	0.0159645	0.0142712	1.00356	130480	107264	9.91023	8.1294	0.14855	-15.15795	-12891.41	-12906.57
4997632	0.0236719	0.0159645	0.0142712	1.00354	130480	107264	9.91023	8.77237	0.14855	-15.88833	-12891.08	-12906.97
4997633	0.0236719	0.0159645	0.0142712	1.00354	130548	107191	9.91023	8.36105	0.14855	-14.19318	-12891.11	-12905.3
4997634	0.023329	0.0159479	0.0142712	1.00354	130470	107191	9.91023	9.44902	0.14855	-14.93683	-12890.73	-12905.67
4997635	0.023329	0.0159479	0.0142817	1.00343	130366	107214	9.91023	8.52629	0.14855	-15.19306	-12887.51	-12902.7
4997636	0.023329	0.0158435	0.0142817	1.00343	130527	107076	9.91023	8.52629	0.149217	-12.51816	-12893.63	-12906.15
4997637	0.022468	0.0160772	0.0142817	1.00341	130527	107115	9.91023	8.8922	0.149217	-12.99729	-12893.63	-12906.62
4997638	0.0236961	0.0160772	0.0142817	1.00325	130527	107115	9.95463	8.8922	0.149217	-12.52077	-12891.32	-12903.85
4997639	0.0236961	0.0160973	0.0142817	1.00327	130527	107104	9.95463	8.8922	0.149217	-12.44495	-12892.65	-12905.09
4997640	0.0228152	0.0160973	0.0142817	1.00322	130527	107124	9.95463	8.8922	0.14748	-12.84991	-12891.94	-12904.79
4997641	0.0228152	0.0160973	0.0142817	1.00322	130527	107194	9.95463	9.69279	0.14748	-14.27536	-12889.83	-12904.1
4997642	0.0230758	0.0161108	0.0142931	1.00322	130527	107273	9.82016	10.1564	0.14748	-16.12047	-12893.35	-12909.47
4997643	0.0230758	0.0160997	0.0143729	1.00341	130527	107273	9.82016	10.1564	0.14748	-16.45644	-12892.33	-12908.78
4997644	0.0230045	0.0160997	0.0140992	1.00357	130527	107147	9.82016	10.7965	0.147578	-15.453	-12893.71	-12909.16
4997645	0.0230045	0.0160997	0.0140992	1.00357	130527	107147	9.82016	8.57618	0.147578	-13.91672	-12893.52	-12907.43
4997646	0.0230045	0.0160654	0.0140992	1.00372	130527	107147	9.82016	8.57618	0.147578	-14.45418	-12894.42	-12908.88
4997647	0.0231932	0.0160654	0.0140992	1.00372	130430	107074	9.94608	8.57618	0.148217	-14.33661	-12891.91	-12906.25
4997648	0.0231932	0.0160713	0.0140992	1.00372	130430	106978	9.94608	8.2209	0.148217	-14.50742	-12888.46	-12902.96
4997649	0.0231932	0.0160713	0.0140992	1.00372	130430	106915	9.94608	10.1692	0.148217	-16.28595	-12887.4	-12903.68
4997650	0.0231932	0.0160713	0.0140992	1.00372	130430	107024	9.9044	9.29417	0.148217	-14.96931	-12888.44	-12903.41
4997651	0.0231932	0.0160713	0.0140992	1.00345	130430	107101	9.9044	8.6459	0.148217	-13.89478	-12888.33	-12902.23
4997652	0.0229202	0.0160713	0.0140992	1.00354	130430	107038	9.9044	8.6459	0.148217	-13.28458	-12890.68	-12903.96
4997653	0.0229202	0.0160713	0.0140236	1.00351	130430	107038	9.9044	7.61185	0.148217	-12.41674	-12888.98	-12901.4
4997654	0.0229202	0.0160893	0.0140236	1.00351	130430	107038	9.9044	7.22003	0.148217	-12.1186	-12889.97	-12902.09
4997655	0.0229202	0.0160893	0.0140236	1.00351	130430	107038	9.9044	9.95126	0.148217	-14.43367	-12888.96	-12903.4
4997656	0.0230699	0.0160921	0.0140054	1.00355	130430	106976	9.9044	9.62469	0.148217	-15.37075	-12889.62	-12905
4997657	0.0230699	0.0160921	0.0140054	1.00359	130430	107139	9.8766	9.44426	0.148217	-15.71914	-12890.23	-12905.95
4997658	0.0230699	0.0160921	0.0140054	1.00349	130430	107139	9.8766	9.44426	0.148217	-15.58822	-12887.15	-12902.74
4997659	0.0230699	0.0160456	0.0140054	1.00361	130336	107154	9.94428	9.44426	0.148217	-17.48971	-12886.97	-12904.46
4997660	0.0230699	0.0160456	0.0140054	1.00361	130336	107093	9.94009	9.44426	0.148394	-16.08266	-12887.56	-12903.64
4997661	0.0230699	0.0160456	0.0140054	1.00343	130336	107114	9.94238	8.43522	0.14798	-14.77	-12889	-12903.77
4997662	0.0230699	0.0160456	0.0140054	1.00343	130336	107105	9.94238	8.43522	0.14798	-15.78398	-12888.86	-12904.64
4997663	0.0224287	0.0160438	0.0140054	1.00344	130306	107105	9.94238	8.43522	0.14798	-16.39941	-12888.75	-12905.14
4997664	0.0231927	0.0159706	0.0140054	1.00344	130306	107208	9.94238	9.28067	0.14798	-18.16928	-12887.16	-12905.33
4997665	0.0226278	0.0159706	0.0140836	1.00344	130306	107215	9.94238	10.1075	0.14798	-18.83108	-12886.67	-12905.5
4997666	0.0226278	0.0158907	0.0140836	1.00344	130254	107267	9.94238	7.29405	0.14798	-19.97983	-12888.67	-12908.65
4997667	0.0226278	0.0158907	0.0140836	1.00344	130377	107267	9.94238	7.69204	0.14798	-17.91181	-12888.99	-12906.9
4997668	0.0218796	0.0158907	0.0140836	1.00357	130377	107196	9.90435	9.55908	0.149161	-18.08719	-12887.39	-12905.48
4997669	0.0216705	0.0158907	0.0140836	1.00331	130377	107196	9.86552	9.31325	0.149161	-16.11405	-12888.42	-12904.54
4997670	0.0221622	0.0159997	0.0140836	1.00344	130377	107196	9.86552	9.31325	0.149038	-16.51346	-12887.98	-12904.49
4997671	0.0221622	0.0159997	0.0140836	1.00338	130377	107196	9.94564	9.37075	0.148824	-16.41796	-12886.73	-12903.15
4997672	0.0221622	0.0159997	0.0140836	1.00338	130580	107196	9.94564	9.59685	0.148824	-15.83991	-12888.07	-12903.91
4997673	0.0221622	0.0159997	0.0140836	1.00338	130580	107162	9.97247	8.48604	0.148824	-14.62517	-12888.52	-12903.14
4997674	0.0238049	0.0160831	0.0140836	1.00331	130208	107216	9.97247	8.48604	0.148824	-19.78332	-12886.81	-12906.59
4997675	0.0243083	0.0160831	0.0140836	1.00327	130208	107216	9.97247	8.48604	0.148824	-19.67515	-12885.45	-12905.12
4997676	0.0243083	0.0160831	0.0140836	1.00327	130208	107166	9.97247	8.99015	0.148824	-19.35531	-12885.03	-12904.39
4997677	0.0229876	0.0161259	0.0138217	1.00327	130423	107263	9.97247	9.93031	0.148824	-16.13331	-12889.42	-12905.55
4997678	0.0229876	0.0161259	0.0140838	1.00327	130332	107263	9.98525	7.75627	0.148824	-15.63802	-12887.95	-12903.58
4997679	0.0234156	0.0161259	0.0140838	1.00327	130332	107249	9.9434	8.4264	0.148824	-15.78359	-12887.43	-12903.22
4997680	0.0234156	0.0161259	0.0140593	1.00327	130332	107240	9.77496	8.4264	0.148824	-15.47414	-12888.83	-12904.31
4997681	0.0234156	0.0161076	0.0140412	1.00323	130378	107250	9.81031	9.88536	0.148824	-16.1786	-12890.99	-12907.17
4997682	0.0234156	0.0160841	0.0140412	1.00323	130378	107226	9.85549	11.901	0.148824	-17.57458	-12886.93	-12904.51
4997683	0.0234156	0.0160884	0.0140412	1.00327	130378	107269	9.84633	9.71422	0.148824	-17.92455	-12887.24	-12905.16
4997684	0.0234156	0.0160884	0.0140412	1.00327	130378	107161	9.99676	9.28881	0.148824	-14.80167	-12889.83	-12904.63
4997685	0.0234156	0.0160884	0.0140412	1.00327	130520	107161	9.99676	9.28881	0.148824	-13.85245	-12890.64	-12904.49
4997686	0.0234156	0.0160884	0.0139964	1.00341	130553	107158	9.99676	8.5162	0.148824	-13.24519	-12889.17	-12902.42
4997687	0.0234156	0.0161154	0.0139964	1.00341	130597	107110	9.8761	8.52365	0.148824	-13.60829	-12891.44	-12905.05
4997688	0.0223434	0.016229	0.0139964	1.00333	130597	107059	9.8761	8.52365	0.148824	-13.07651	-12891.09	-12904.17
4997689	0.0223434	0.016229	0.0139964	1.00333	130597	107044	9.79932	8.52365	0.148824	-12.99614	-12890.78	-12903.78
4997690	0.0223434	0.016229	0.014021	1.00333	130481	107044	9.85643	8.13033	0.148824	-11.68827	-12893.4	-12905.08
4997691	0.0240696	0.016229	0.0140677	1.00333	130481	107044	9.85643	8.13033	0.148824	-11.69278	-12893.68	-12905.38
4997692	0.0244672	0.016229	0.0140677	1.00333	130481	107008	9.86482	8.13033	0.148824	-12.13056	-12891.1	-12903.23
4997693	0.0244672	0.0162377	0.0142251	1.00315	130313	107055	9.98143	8.13033	0.14866	-13.67273	-12888.67	-12902.34
4997694	0.0244672	0.0162377	0.0142251	1.00315	130313	107018	9.98143	10.0156	0.14866	-14.89507	-12888.84	-12903.73
4997695	0.0244672	0.016234	0.0141162	1.00315	130314	107018	9.98143	10.0156	0.14812	-14.76766	-12890.59	-12905.36
4997696	0.0244672	0.016294	0.0141237	1.00328	130314	107054	9.98143	10.0156	0.14812	-17.04042	-12889.22	-12906.26
4997697	0.0244672	0.016294	0.0141237	1.0031	130287	107054	9.98143	10.5272	0.14812	-17.4231	-12889.97	-12907.39
4997698	0.0244672	0.0162679	0.0141237	1.00335	130287	107054	9.98143	9.55777	0.14812	-16.53686	-12888.45	-12904.99
4997699	0.024491	0.0162679	0.01401	1.00325	130462	107054	9.98143	9.22792	0.14812	-13.48114	-12891.3	-12904.78
4997700	0.024491	0.0162627	0.01401	1.00325	130462	107054	9.92125	8.49802	0.14812	-12.90843	-12892.51	-12905.41
4997701	0.0238138	0.0162391	0.0142512	1.00324	130462	107024	9.92125	8.49802	0.14812	-12.24739	-12891.9	-12904.15
4997702	0.0234948	0.0162626	0.0141589	1.00324	130469	107024	9.92125	9.24484	0.148069	-12.68524	-12893.86	-12906.55
4997703	0.0234948	0.0162935	0.0141589	1.00314	130518	107024	9.92125	9.07133	0.148069	-12.13604	-12896.54	-12908.67
4997704	0.0234948	0.0163301	0.0141589	1.00323	130518	107024	9.92125	9.07133	0.147687	-12.58547	-12893.96	-12906.55
4997705	0.0234948	0.0163257	0.0141589	1.00323	130518	107043	9.92125	9.07133	0.147687	-13.63456	-12892.93	-12906.57
4997706	0.0234948	0.0163187	0.0141859	1.00329	130594	107191	9.81756	9.07133	0.147687	-18.0564	-12893.76	-12911.82
4997707	0.0234948	0.0163187	0.0141859	1.00314	130627	107191	9.81756	9.07133	0.147687	-15.89279	-12892.41	-12908.3
4997708	0.0231225	0.0163187	0.0141859	1.00316	130627	107191	9.98533	8.19479	0.147687	-15.64234	-12890.41	-12906.05
4997709	0.0231225	0.0163187	0.0141859	1.00318	130627	107125	9.9836	8.19479	0.148132	-16.09963	-12891.72	-12907.82
4997710	0.0238863	0.0163187	0.0141859	1.00318	130498	107120	9.9836	8.19479	0.148132	-15.47438	-12890.13	-12905.6
4997711	0.0238863	0.0163187	0.0141859	1.00325	130498	107061	9.9836	8.19479	0.148132	-13.91003	-12890.75	-12904.66
4997712	0.0238863	0.0163187	0.0141859	1.0032	130232	106955	9.9836	10.2724	0.148132	-19.08684	-12889.22	-12908.3
4997713	0.0238863	0.0162594	0.0141859	1.0032	130259	106955	9.9836	10.2724	0.148132	-18.3347	-12887.97	-12906.31
4997714	0.0238863	0.0162532	0.0141216	1.0032	130284	106955	9.82103	9.78295	0.148132	-16.67413	-12888.72	-12905.4
4997715	0.0238863	0.0162532	0.0141783	1.00337	130284	106829	9.82103	9.78295	0.148132	-18.43618	-12889.61	-12908.04
4997716	0.0238863	0.0162779	0.0141783	1.00337	130284	106843	9.82103	7.49602	0.148132	-16.67375	-12892.71	-12909.38
4997717	0.0238863	0.0162779	0.0141783	1.00335	130315	106843	9.90865	8.571	0.148132	-16.3669	-12890.28	-12906.64
4997718	0.0242505	0.016265	0.0141783	1.00345	130315	106843	9.90865	8.571	0.148132	-16.69751	-12888.35	-12905.05
4997719	0.0242505	0.016265	0.0141783	1.00334	130347	106843	9.90865	8.571	0.148132	-16.47798	-12888.79	-12905.27
4997720	0.0242505	0.016265	0.0141783	1.00334	130374	106892	9.89278	8.571	0.148132	-16.29266	-12894.75	-12911.04
4997721	0.0242505	0.016265	0.0141783	1.00333	130374	106892	9.89278	8.50489	0.148132	-15.53442	-12894.45	-12909.99
4997722	0.0221619	0.016265	0.0141783	1.00333	130405	106892	9.89278	8.50489	0.148132	-15.13678	-12894.01	-12909.15
4997723	0.0221619	0.01628	0.0141783	1.00339	130473	106973	9.89278	7.41467	0.148132	-13.46915	-12896.48	-12909.95
4997724	0.0226012	0.0161881	0.0141783	1.00347	130423	106943	9.80387	7.41467	0.148132	-13.24529	-12896.14	-12909.38
4997725	0.0226012	0.0161264	0.0141783	1.00347	130349	106943	9.94712	7.02256	0.148132	-14.98283	-12894.88	-12909.87
4997726	0.0233672	0.0161264	0.0141783	1.00335	130349	106943	9.94712	9.72202	0.148132	-15.42344	-12889.03	-12904.45
4997727	0.0233672	0.0161264	0.0141783	1.00335	130349	106975	9.94712	9.72202	0.148056	-15.27004	-12887.96	-12903.23
4997728	0.0226381	0.0161264	0.0141783	1.00336	130349	106959	9.94712	9.72202	0.148056	-15.47706	-12888.71	-12904.19
4997729	0.0226381	0.0161264	0.0141783	1.00336	130453	107034	9.94712	9.23131	0.148056	-13.58132	-12888.2	-12901.78
4997730	0.0226381	0.0161768	0.0142031	1.00336	130453	107034	9.94712	9.31072	0.148056	-13.54251	-12888.71	-12902.25
4997731	0.0231563	0.0161768	0.0142031	1.00327	130453	107034	9.94712	9.31072	0.148056	-13.40963	-12887.83	-12901.24
4997732	0.0211197	0.0160407	0.0142031	1.00327	130453	107034	9.94712	9.84027	0.148101	-14.07587	-12891.26	-12905.33
4997733	0.0211197	0.0160413	0.0142031	1.00327	130420	107034	9.93033	9.2897	0.148101	-13.75874	-12891.01	-12904.77
4997734	0.0213198	0.0160413	0.0142031	1.00317	130420	107034	9.90453	9.2897	0.148101	-13.43203	-12892.18	-12905.61
4997735	0.0213198	0.0161772	0.0142031	1.00323	130420	107051	9.89944	9.41111	0.148101	-13.50865	-12891.6	-12905.11
4997736	0.0213198	0.0161883	0.0140811	1.00313	130420	106996	9.90203	8.67295	0.148101	-14.03185	-12896.35	-12910.38
4997737	0.0213198	0.0161632	0.0140811	1.00313	130420	106996	9.9918	8.67295	0.147972	-13.99284	-12894.86	-12908.85
4997738	0.0213198	0.0162919	0.0140811	1.00313	130420	106963	9.99919	8.44589	0.147972	-13.96588	-12892.77	-12906.73
4997739	0.0213198	0.0162919	0.0140811	1.00313	130420	106889	9.99919	8.44589	0.147972	-14.62475	-12892.76	-12907.39
4997740	0.0225229	0.016353	0.0140811	1.00313	130420	106937	9.99919	8.44589	0.147972	-13.21113	-12891.91	-12905.12
4997741	0.0225229	0.0163418	0.0140811	1.00317	130420	106937	9.99919	8.44589	0.147972	-13.34709	-12891.64	-12904.98
4997742	0.0225229	0.0163418	0.014195	1.00317	130420	106940	9.99919	8.44589	0.147972	-13.3288	-12889.86	-12903.19
4997743	0.0223995	0.0163732	0.014195	1.0031	130420	107015	9.88889	8.44589	0.147808	-12.16628	-12890.24	-12902.41
4997744	0.0239334	0.0163732	0.014195	1.0031	130415	107055	9.88889	8.44589	0.147808	-12.14095	-12889.87	-12902.01
4997745	0.0239334	0.0163732	0.0142496	1.00306	130328	106992	9.88889	7.9633	0.147808	-12.95666	-12889.3	-12902.26
4997746	0.0223151	0.0164218	0.0142496	1.00306	130328	107040	9.88889	7.9633	0.147808	-12.36515	-12896.57	-12908.94
4997747	0.0245667	0.0164218	0.0142001	1.00306	130328	107201	9.88794	8.82786	0.147808	-14.4612	-12889.15	-12903.61
4997748	0.0245667	0.0162841	0.0142001	1.00306	130328	107161	9.86178	8.82786	0.148403	-13.91564	-12887.82	-12901.73
4997749	0.0245667	0.0162977	0.0142001	1.00304	130298	107161	9.86178	8.82786	0.148403	-14.46813	-12887.71	-12902.17
4997750	0.0241871	0.0162977	0.0142001	1.00304	130206	107161	9.86178	8.82786	0.148403	-16.89064	-12888.16	-12905.05
4997751	0.0241871	0.0162977	0.0142001	1.00306	130350	107151	9.86178	7.93641	0.147965	-13.94803	-12888.06	-12902
4997752	0.0245531	0.0163322	0.0142001	1.00307	130390	107151	9.86178	7.93641	0.147965	-13.23786	-12889.98	-12903.22
4997753	0.0245531	0.0163739	0.0142001	1.00307	130390	107151	9.78599	7.93641	0.147965	-12.57165	-12890.03	-12902.6
4997754	0.0245531	0.0163871	0.0142001	1.00314	130390	107151	9.78599	7.93641	0.147965	-12.55874	-12889.85	-12902.41
4997755	0.0245531	0.0164133	0.0142001	1.00305	130390	107057	9.78599	8.33704	0.147965	-11.88128	-12889.83	-12901.71
4997756	0.0245531	0.0164114	0.0142001	1.00305	130390	107057	9.62331	8.10238	0.147965	-11.47524	-12893.18	-12904.66
4997757	0.0245531	0.0162664	0.0142001	1.00331	130390	106961	9.38881	8.10238	0.147965	-14.76428	-12896.37	-12911.14
4997758	0.0229075	0.0162546	0.0142001	1.00331	130390	106961	9.38881	9.94718	0.147435	-13.86077	-12897.42	-12911.28
4997759	0.0229075	0.0162546	0.0143705	1.003	130369	107059	9.29186	7.93253	0.147072	-11.24979	-12902.03	-12913.28
4997760	0.0229075	0.0162546	0.0142518	1.003	130369	107061	9.29186	9.08052	0.146951	-12.35533	-12905	-12917.35
4997761	0.0229075	0.0162957	0.0142518	1.003	130434	107061	9.23227	8.73144	0.146951	-11.15557	-12906.56	-12917.71
4997762	0.0229075	0.0162957	0.0143877	1.003	130434	107061	9.12054	11.6463	0.146951	-14.40474	-12903.71	-12918.11
4997763	0.0229075	0.0163158	0.0143877	1.00293	130434	107131	9.42718	7.10116	0.146951	-11.9501	-12903.68	-12915.63
4997764	0.0229075	0.0163158	0.0143877	1.00293	130368	107131	9.42718	7.10116	0.146511	-12.23469	-12904.39	-12916.62
4997765	0.0236151	0.0163158	0.0143877	1.00293	130374	107207	9.55589	7.10116	0.146511	-13.24652	-12902.39	-12915.63
4997766	0.0239556	0.0163968	0.0143877	1.00293	130336	107196	9.55589	10.0705	0.146511	-15.40583	-12895.25	-12910.66
4997767	0.0239556	0.0163968	0.0143877	1.00293	130521	107196	9.67948	10.0705	0.146511	-13.60513	-12897.5	-12911.11
4997768	0.0239556	0.0163968	0.0143877	1.00313	130521	107269	9.67948	7.50367	0.146511	-14.63896	-12896.17	-12910.81
4997769	0.025532	0.0163968	0.0143877	1.00302	130521	107260	9.85089	7.50367	0.146511	-13.44472	-12893.78	-12907.23
4997770	0.0253187	0.0163968	0.0143877	1.00307	130521	107215	9.88167	7.50367	0.146511	-12.68113	-12893.44	-12906.12
4997771	0.0253187	0.0164125	0.0143404	1.00307	130521	107218	9.88167	8.80052	0.14754	-13.92352	-12889.34	-12903.26
4997772	0.0253187	0.0163963	0.0143404	1.00307	130521	107137	9.88167	8.80052	0.14754	-12.74558	-12890.69	-12903.44
4997773	0.0261154	0.0163963	0.0143404	1.00307	130487	107148	9.98198	8.80052	0.147311	-13.75374	-12891.9	-12905.66
4997774	0.0262168	0.0163963	0.0143404	1.00316	130487	107156	9.97461	8.80052	0.14713	-14.35917	-12891.34	-12905.7
